Model,TBS2074
Firmware Version,v1.25.03

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.004
Sample Interval,3.2e-05
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH2
-2.112e-03,-0.233555
-2.080e-03,-0.268281
-2.048e-03,-0.268281
-2.016e-03,-0.123477
-1.984e-03,-0.123477
-1.952e-03,0.0200781
-1.920e-03,0.0200781
-1.888e-03,0.0880859
-1.856e-03,0.0880859
-1.824e-03,0.0476953
-1.792e-03,0.0476953
-1.760e-03,-0.0130469
-1.728e-03,-0.0130469
-1.696e-03,-0.0542578
-1.664e-03,-0.0542578
-1.632e-03,-0.0592969
-1.600e-03,-0.0592969
-1.568e-03,-0.12043
-1.536e-03,-0.12043
-1.504e-03,-0.258047
-1.472e-03,-0.258047
-1.440e-03,-0.220352
-1.408e-03,-0.220352
-1.376e-03,0.0584375
-1.344e-03,0.0584375
-1.312e-03,0.322422
-1.280e-03,0.322422
-1.248e-03,0.261133
-1.216e-03,0.261133
-1.184e-03,-0.0733594
-1.152e-03,-0.0733594
-1.120e-03,-0.39957
-1.088e-03,-0.39957
-1.056e-03,-0.363477
-1.024e-03,-0.363477
-9.920e-04,0.100703
-9.600e-04,0.100703
-9.280e-04,0.539688
-8.960e-04,0.539688
-8.640e-04,0.485469
-8.320e-04,0.485469
-8.000e-04,0.159063
-7.680e-04,0.159063
-7.360e-04,-0.0331641
-7.040e-04,-0.0331641
-6.720e-04,-0.0987891
-6.400e-04,-0.0987891
-6.080e-04,-0.0306641
-5.760e-04,-0.0306641
-5.440e-04,0.0905859
-5.120e-04,0.0905859
-4.800e-04,0.136172
-4.480e-04,0.136172
-4.160e-04,0.0365234
-3.840e-04,0.0365234
-3.520e-04,-0.12332
-3.200e-04,-0.12332
-2.880e-04,-0.161758
-2.560e-04,-0.161758
-2.240e-04,-0.0132031
-1.920e-04,-0.0132031
-1.600e-04,0.188398
-1.280e-04,0.188398
-9.600e-05,0.213789
-6.400e-05,0.213789
-3.200e-05,-0.00816406
4.880e-16,-0.00816406
3.200e-05,-0.254883
6.400e-05,-0.254883
9.600e-05,-0.288398
1.280e-04,-0.288398
1.600e-04,-0.148945
1.920e-04,-0.148945
2.240e-04,-0.0405859
2.560e-04,-0.0405859
2.880e-04,-0.101211
3.200e-04,-0.101211
3.520e-04,-0.212695
3.840e-04,-0.212695
4.160e-04,-0.140391
4.480e-04,-0.140391
4.800e-04,0.102539
5.120e-04,0.102539
5.440e-04,0.269922
5.760e-04,0.269922
6.080e-04,0.152969
6.400e-04,0.152969
6.720e-04,-0.173828
7.040e-04,-0.173828
7.360e-04,-0.361719
7.680e-04,-0.361719
8.000e-04,-0.15543
8.320e-04,-0.15543
8.640e-04,0.274023
8.960e-04,0.274023
9.280e-04,0.472031
9.600e-04,0.472031
9.920e-04,0.258867
1.024e-03,0.258867
1.056e-03,-0.0483203
1.088e-03,-0.0483203
1.120e-03,-0.228984
1.152e-03,-0.228984
1.184e-03,-0.311523
1.216e-03,-0.311523
1.248e-03,-0.290898
1.280e-03,-0.290898
1.312e-03,-0.00386719
1.344e-03,-0.00386719
1.376e-03,0.335352
1.408e-03,0.335352
1.440e-03,0.357656
1.472e-03,0.357656
1.504e-03,0.0694141
1.536e-03,0.0694141
1.568e-03,-0.260859
1.600e-03,-0.260859
1.632e-03,-0.462148
1.664e-03,-0.462148
1.696e-03,-0.247461
1.728e-03,-0.247461
1.760e-03,0.294883
1.792e-03,0.294883
1.824e-03,0.595508
1.856e-03,0.595508
1.888e-03,0.385234
1.920e-03,0.385234
1.952e-03,0.0792578
1.984e-03,0.0792578
2.016e-03,-0.0891797
2.048e-03,-0.0891797
2.080e-03,-0.11918
2.112e-03,-0.11918
2.144e-03,0.000898437
2.176e-03,0.000898437
2.208e-03,0.149922
2.240e-03,0.149922
2.272e-03,0.156172
2.304e-03,0.156172
2.336e-03,-0.0167969
2.368e-03,-0.0167969
2.400e-03,-0.195938
2.432e-03,-0.195938
2.464e-03,-0.182188
2.496e-03,-0.182188
2.528e-03,0.035
2.560e-03,0.035
2.592e-03,0.273125
2.624e-03,0.273125
2.656e-03,0.255391
2.688e-03,0.255391
2.720e-03,-0.0566797
2.752e-03,-0.0566797
2.784e-03,-0.361406
2.816e-03,-0.361406
2.848e-03,-0.403359
2.880e-03,-0.403359
2.912e-03,-0.318672
2.944e-03,-0.318672
2.976e-03,-0.168906
3.008e-03,-0.168906
3.040e-03,0.128047
3.072e-03,0.128047
3.104e-03,0.316875
3.136e-03,0.316875
3.168e-03,0.177578
3.200e-03,0.177578
3.232e-03,-0.187031
3.264e-03,-0.187031
3.296e-03,-0.419336
3.328e-03,-0.419336
3.360e-03,-0.210352
3.392e-03,-0.210352
3.424e-03,0.278203
3.456e-03,0.278203
3.488e-03,0.54293
3.520e-03,0.54293
3.552e-03,0.332695
3.584e-03,0.332695
3.616e-03,0.0490625
3.648e-03,0.0490625
3.680e-03,-0.0366406
3.712e-03,-0.0366406
3.744e-03,-0.0102344
3.776e-03,-0.0102344
3.808e-03,0.0535938
3.840e-03,0.0535938
3.872e-03,0.0673438
3.904e-03,0.0673438
3.936e-03,0.0158203
3.968e-03,0.0158203
4.000e-03,-0.0612891
4.032e-03,-0.0612891
4.064e-03,-0.0747656
4.096e-03,-0.0747656
4.128e-03,0.00945312
4.160e-03,0.00945312
4.192e-03,0.105625
4.224e-03,0.105625
4.256e-03,0.0979297
4.288e-03,0.0979297
4.320e-03,-0.0178516
4.352e-03,-0.0178516
4.384e-03,-0.133281
4.416e-03,-0.133281
4.448e-03,-0.107383
4.480e-03,-0.107383
4.512e-03,0.0592969
4.544e-03,0.0592969
4.576e-03,0.195
4.608e-03,0.195
4.640e-03,0.131289
4.672e-03,0.131289
4.704e-03,-0.0905859
4.736e-03,-0.0905859
4.768e-03,-0.246016
4.800e-03,-0.246016
4.832e-03,-0.168633
4.864e-03,-0.168633
4.896e-03,0.0497266
4.928e-03,0.0497266
4.960e-03,0.281016
4.992e-03,0.281016
5.024e-03,0.301992
5.056e-03,0.301992
5.088e-03,-0.00617188
5.120e-03,-0.00617188
5.152e-03,-0.36375
5.184e-03,-0.36375
5.216e-03,-0.456758
5.248e-03,-0.456758
5.280e-03,-0.379219
5.312e-03,-0.379219
5.344e-03,-0.169531
5.376e-03,-0.169531
5.408e-03,0.189883
5.440e-03,0.189883
5.472e-03,0.391641
5.504e-03,0.391641
5.536e-03,0.213672
5.568e-03,0.213672
5.600e-03,-0.124492
5.632e-03,-0.124492
5.664e-03,-0.421875
5.696e-03,-0.421875
5.728e-03,-0.395078
5.760e-03,-0.395078
5.792e-03,0.0673828
5.824e-03,0.0673828
5.856e-03,0.542422
5.888e-03,0.542422
5.920e-03,0.515586
5.952e-03,0.515586
5.984e-03,0.179102
6.016e-03,0.179102
6.048e-03,-0.0432031
6.080e-03,-0.0432031
6.112e-03,-0.13207
6.144e-03,-0.13207
6.176e-03,-0.0578125
6.208e-03,-0.0578125
6.240e-03,0.10332
6.272e-03,0.10332
6.304e-03,0.184453
6.336e-03,0.184453
6.368e-03,0.0675781
6.400e-03,0.0675781
6.432e-03,-0.141758
6.464e-03,-0.141758
6.496e-03,-0.220156
6.528e-03,-0.220156
6.560e-03,-0.0715625
6.592e-03,-0.0715625
6.624e-03,0.186289
6.656e-03,0.186289
6.688e-03,0.312344
6.720e-03,0.312344
6.752e-03,0.113008
6.784e-03,0.113008
6.816e-03,-0.251367
6.848e-03,-0.251367
6.880e-03,-0.430078
6.912e-03,-0.430078
6.944e-03,-0.379531
6.976e-03,-0.379531
7.008e-03,-0.263984
7.040e-03,-0.263984
7.072e-03,0.00679687
7.104e-03,0.00679687
7.136e-03,0.298906
7.168e-03,0.298906
7.200e-03,0.292344
7.232e-03,0.292344
7.264e-03,-0.0203906
7.296e-03,-0.0203906
7.328e-03,-0.366719
7.360e-03,-0.366719
7.392e-03,-0.394375
7.424e-03,-0.394375
7.456e-03,0.0283594
7.488e-03,0.0283594
7.520e-03,0.499023
7.552e-03,0.499023
7.584e-03,0.507422
7.616e-03,0.507422
7.648e-03,0.188086
7.680e-03,0.188086
7.712e-03,-0.0178906
7.744e-03,-0.0178906
7.776e-03,-0.0880469
7.808e-03,-0.0880469
7.840e-03,-0.0373047
7.872e-03,-0.0373047
7.904e-03,0.0730469
7.936e-03,0.0730469
7.968e-03,0.125313
8.000e-03,0.125313
8.032e-03,0.0448828
8.064e-03,0.0448828
8.096e-03,-0.0969922
8.128e-03,-0.0969922
8.160e-03,-0.148672
8.192e-03,-0.148672
8.224e-03,-0.0248438
8.256e-03,-0.0248438
8.288e-03,0.15625
8.320e-03,0.15625
8.352e-03,0.19957
8.384e-03,0.19957
8.416e-03,0.0166016
8.448e-03,0.0166016
8.480e-03,-0.213125
8.512e-03,-0.213125
8.544e-03,-0.245859
8.576e-03,-0.245859
8.608e-03,-0.0942188
8.640e-03,-0.0942188
8.672e-03,0.0948047
8.704e-03,0.0948047
8.736e-03,0.268281
8.768e-03,0.268281
8.800e-03,0.295977
8.832e-03,0.295977
8.864e-03,0.025625
8.896e-03,0.025625
8.928e-03,-0.3175
8.960e-03,-0.3175
8.992e-03,-0.425391
9.024e-03,-0.425391
9.056e-03,-0.348242
9.088e-03,-0.348242
9.120e-03,-0.215
9.152e-03,-0.215
9.184e-03,0.0745313
9.216e-03,0.0745313
9.248e-03,0.315742
9.280e-03,0.315742
9.312e-03,0.234023
9.344e-03,0.234023
9.376e-03,-0.11
9.408e-03,-0.11
9.440e-03,-0.410703
9.472e-03,-0.410703
9.504e-03,-0.309375
9.536e-03,-0.309375
9.568e-03,0.168086
9.600e-03,0.168086
9.632e-03,0.541484
9.664e-03,0.541484
9.696e-03,0.419766
9.728e-03,0.419766
9.760e-03,0.112148
9.792e-03,0.112148
9.824e-03,-0.0355469
9.856e-03,-0.0355469
9.888e-03,-0.0575
9.920e-03,-0.0575
9.952e-03,0.00628906
9.984e-03,0.00628906
1.002e-02,0.0830469
1.005e-02,0.0830469
1.008e-02,0.0816406
1.011e-02,0.0816406
1.014e-02,-0.0121875
1.018e-02,-0.0121875
1.021e-02,-0.102031
1.024e-02,-0.102031
1.027e-02,-0.0829688
1.030e-02,-0.0829688
1.034e-02,0.0432031
1.037e-02,0.0432031
1.040e-02,0.152383
1.043e-02,0.152383
1.046e-02,0.107617
1.050e-02,0.107617
1.053e-02,-0.0680859
1.056e-02,-0.0680859
1.059e-02,-0.190273
1.062e-02,-0.190273
1.066e-02,-0.104844
1.069e-02,-0.104844
1.072e-02,0.132578
1.075e-02,0.132578
1.078e-02,0.264883
1.082e-02,0.264883
1.085e-02,0.120313
1.088e-02,0.120313
1.091e-02,-0.18832
1.094e-02,-0.18832
1.098e-02,-0.34832
1.101e-02,-0.34832
1.104e-02,-0.280469
1.107e-02,-0.280469
1.110e-02,-0.19543
1.114e-02,-0.19543
1.117e-02,-0.149453
1.120e-02,-0.149453
1.123e-02,-0.00472656
1.126e-02,-0.00472656
1.130e-02,0.16293
1.133e-02,0.16293
1.136e-02,0.164727
1.139e-02,0.164727
1.142e-02,-0.0311719
1.146e-02,-0.0311719
1.149e-02,-0.233438
1.152e-02,-0.233438
1.155e-02,-0.199219
1.158e-02,-0.199219
1.162e-02,0.0791797
1.165e-02,0.0791797
1.168e-02,0.318477
1.171e-02,0.318477
1.174e-02,0.240781
1.178e-02,0.240781
1.181e-02,-0.103516
1.184e-02,-0.103516
1.187e-02,-0.410938
1.190e-02,-0.410938
1.194e-02,-0.317109
1.197e-02,-0.317109
1.200e-02,0.16418
1.203e-02,0.16418
1.206e-02,0.547461
1.210e-02,0.547461
1.213e-02,0.428398
1.216e-02,0.428398
1.219e-02,0.117852
1.222e-02,0.117852
1.226e-02,-0.0380859
1.229e-02,-0.0380859
1.232e-02,-0.0677344
1.235e-02,-0.0677344
1.238e-02,-0.00257813
1.242e-02,-0.00257813
1.245e-02,0.0858594
1.248e-02,0.0858594
1.251e-02,0.0930078
1.254e-02,0.0930078
1.258e-02,-0.00253906
1.261e-02,-0.00253906
1.264e-02,-0.110508
1.267e-02,-0.110508
1.270e-02,-0.104492
1.274e-02,-0.104492
1.277e-02,0.0325781
1.280e-02,0.0325781
1.283e-02,0.162031
1.286e-02,0.162031
1.290e-02,0.126563
1.293e-02,0.126563
1.296e-02,-0.0621484
1.299e-02,-0.0621484
1.302e-02,-0.207227
1.306e-02,-0.207227
1.309e-02,-0.138906
1.312e-02,-0.138906
1.315e-02,0.102227
1.318e-02,0.102227
1.322e-02,0.291367
1.325e-02,0.291367
1.328e-02,0.188789
1.331e-02,0.188789
1.334e-02,-0.153828
1.338e-02,-0.153828
1.341e-02,-0.386953
1.344e-02,-0.386953
1.347e-02,-0.366641
1.350e-02,-0.366641
1.354e-02,-0.278125
1.357e-02,-0.278125
1.360e-02,-0.117031
1.363e-02,-0.117031
1.366e-02,0.15293
1.370e-02,0.15293
1.373e-02,0.289883
1.376e-02,0.289883
1.379e-02,0.114844
1.382e-02,0.114844
1.386e-02,-0.23418
1.389e-02,-0.23418
1.392e-02,-0.374023
1.395e-02,-0.374023
1.398e-02,-0.103281
1.402e-02,-0.103281
1.405e-02,0.341523
1.408e-02,0.341523
1.411e-02,0.484141
1.414e-02,0.484141
1.418e-02,0.221953
1.421e-02,0.221953
1.424e-02,-0.0502344
1.427e-02,-0.0502344
1.430e-02,-0.130898
1.434e-02,-0.130898
1.437e-02,-0.0797266
1.440e-02,-0.0797266
1.443e-02,-0.00699219
1.446e-02,-0.00699219
1.450e-02,0.0284375
1.453e-02,0.0284375
1.456e-02,0.0295312
1.459e-02,0.0295312
1.462e-02,0.0263281
1.466e-02,0.0263281
1.469e-02,0.0494141
1.472e-02,0.0494141
1.475e-02,0.139531
1.478e-02,0.139531
1.482e-02,0.22832
1.485e-02,0.22832
1.488e-02,0.12375
1.491e-02,0.12375
1.494e-02,-0.131914
1.498e-02,-0.131914
1.501e-02,-0.287188
1.504e-02,-0.287188
1.507e-02,-0.206953
1.510e-02,-0.206953
1.514e-02,-0.0467188
1.517e-02,-0.0467188
1.520e-02,0.0697266
1.523e-02,0.0697266
1.526e-02,0.07875
1.530e-02,0.07875
1.533e-02,0.0175391
1.536e-02,0.0175391
1.539e-02,-0.0288281
1.542e-02,-0.0288281
1.546e-02,-0.0507422
1.549e-02,-0.0507422
1.552e-02,-0.045
1.555e-02,-0.045
1.558e-02,-0.0923828
1.562e-02,-0.0923828
1.565e-02,-0.238438
1.568e-02,-0.238438
1.571e-02,-0.26043
1.574e-02,-0.26043
1.578e-02,-0.00894531
1.581e-02,-0.00894531
1.584e-02,0.294375
1.587e-02,0.294375
1.590e-02,0.315742
1.594e-02,0.315742
1.597e-02,0.0184766
1.600e-02,0.0184766
1.603e-02,-0.346992
1.606e-02,-0.346992
1.610e-02,-0.42832
1.613e-02,-0.42832
1.616e-02,-0.0428516
1.619e-02,-0.0428516
1.622e-02,0.468438
1.626e-02,0.468438
1.629e-02,0.552148
1.632e-02,0.552148
1.635e-02,0.240391
1.638e-02,0.240391
1.642e-02,-0.000312501
1.645e-02,-0.000312501
1.648e-02,-0.103398
1.651e-02,-0.103398
1.654e-02,-0.0705078
1.658e-02,-0.0705078
1.661e-02,0.0633984
1.664e-02,0.0633984
1.667e-02,0.158477
1.670e-02,0.158477
1.674e-02,0.0886719
1.677e-02,0.0886719
1.680e-02,-0.0925391
1.683e-02,-0.0925391
1.686e-02,-0.198711
1.690e-02,-0.198711
1.693e-02,-0.0841797
1.696e-02,-0.0841797
1.699e-02,0.156406
1.702e-02,0.156406
1.706e-02,0.266602
1.709e-02,0.266602
1.712e-02,0.0858594
1.715e-02,0.0858594
1.718e-02,-0.222344
1.722e-02,-0.222344
1.725e-02,-0.354922
1.728e-02,-0.354922
1.731e-02,-0.272383
1.734e-02,-0.272383
1.738e-02,-0.197266
1.741e-02,-0.197266
1.744e-02,-0.127969
1.747e-02,-0.127969
1.750e-02,0.0455859
1.754e-02,0.0455859
1.757e-02,0.195625
1.760e-02,0.195625
1.763e-02,0.14043
1.766e-02,0.14043
1.770e-02,-0.090625
1.773e-02,-0.090625
1.776e-02,-0.265078
1.779e-02,-0.265078
1.782e-02,-0.158086
1.786e-02,-0.158086
1.789e-02,0.154375
1.792e-02,0.154375
1.795e-02,0.346406
1.798e-02,0.346406
1.802e-02,0.184453
1.805e-02,0.184453
1.808e-02,-0.183047
1.811e-02,-0.183047
1.814e-02,-0.443086
1.818e-02,-0.443086
1.821e-02,-0.267148
1.824e-02,-0.267148
1.827e-02,0.25207
1.830e-02,0.25207
1.834e-02,0.579258
1.837e-02,0.579258
1.840e-02,0.391133
1.843e-02,0.391133
1.846e-02,0.0861328
1.850e-02,0.0861328
1.853e-02,-0.0660156
1.856e-02,-0.0660156
1.859e-02,-0.0957031
1.862e-02,-0.0957031
1.866e-02,-0.000117188
1.869e-02,-0.000117188
1.872e-02,0.121719
1.875e-02,0.121719
1.878e-02,0.126094
1.882e-02,0.126094
1.885e-02,-0.0104297
1.888e-02,-0.0104297
1.891e-02,-0.157383
1.894e-02,-0.157383
1.898e-02,-0.141914
1.901e-02,-0.141914
1.904e-02,0.0516406
1.907e-02,0.0516406
1.910e-02,0.224375
1.914e-02,0.224375
1.917e-02,0.172656
1.920e-02,0.172656
1.923e-02,-0.0860938
1.926e-02,-0.0860938
1.930e-02,-0.296914
1.933e-02,-0.296914
1.936e-02,-0.262422
1.939e-02,-0.262422
1.942e-02,-0.121367
1.946e-02,-0.121367
1.949e-02,-0.0744141
1.952e-02,-0.0744141
1.955e-02,-0.161953
1.958e-02,-0.161953
1.962e-02,-0.156445
1.965e-02,-0.156445
1.968e-02,0.0221094
1.971e-02,0.0221094
1.974e-02,0.210977
1.978e-02,0.210977
1.981e-02,0.187383
1.984e-02,0.187383
1.987e-02,-0.0627734
1.990e-02,-0.0627734
1.994e-02,-0.291406
1.997e-02,-0.291406
2.000e-02,-0.218516
2.003e-02,-0.218516
2.006e-02,0.125938
2.010e-02,0.125938
2.013e-02,0.384688
2.016e-02,0.384688
2.019e-02,0.271563
2.022e-02,0.271563
2.026e-02,-0.0503906
2.029e-02,-0.0503906
2.032e-02,-0.373125
2.035e-02,-0.373125
2.038e-02,-0.442109
2.042e-02,-0.442109
2.045e-02,-0.051875
2.048e-02,-0.051875
2.051e-02,0.47418
2.054e-02,0.47418
2.058e-02,0.569063
2.061e-02,0.569063
2.064e-02,0.250938
2.067e-02,0.250938
2.070e-02,-0.00117188
2.074e-02,-0.00117188
2.077e-02,-0.122344
2.080e-02,-0.122344
2.083e-02,-0.0886328
2.086e-02,-0.0886328
2.090e-02,0.0680469
2.093e-02,0.0680469
2.096e-02,0.181289
2.099e-02,0.181289
2.102e-02,0.105703
2.106e-02,0.105703
2.109e-02,-0.102734
2.112e-02,-0.102734
2.115e-02,-0.229102
2.118e-02,-0.229102
2.122e-02,-0.124727
2.125e-02,-0.124727
2.128e-02,0.128828
2.131e-02,0.128828
2.134e-02,0.312656
2.138e-02,0.312656
2.141e-02,0.184922
2.144e-02,0.184922
2.147e-02,-0.17625
2.150e-02,-0.17625
2.154e-02,-0.417773
2.157e-02,-0.417773
2.160e-02,-0.397891
2.163e-02,-0.397891
2.166e-02,-0.298516
2.170e-02,-0.298516
2.173e-02,-0.0596094
2.176e-02,-0.0596094
2.179e-02,0.25125
2.182e-02,0.25125
2.186e-02,0.32543
2.189e-02,0.32543
2.192e-02,0.0607422
2.195e-02,0.0607422
2.198e-02,-0.31125
2.202e-02,-0.31125
2.205e-02,-0.428477
2.208e-02,-0.428477
2.211e-02,-0.083125
2.214e-02,-0.083125
2.218e-02,0.426758
2.221e-02,0.426758
2.224e-02,0.556367
2.227e-02,0.556367
2.230e-02,0.263906
2.234e-02,0.263906
2.237e-02,0.0160547
2.240e-02,0.0160547
2.243e-02,-0.0855078
2.246e-02,-0.0855078
2.250e-02,-0.0662109
2.253e-02,-0.0662109
2.256e-02,0.0479688
2.259e-02,0.0479688
2.262e-02,0.129688
2.266e-02,0.129688
2.269e-02,0.0780469
2.272e-02,0.0780469
2.275e-02,-0.0695703
2.278e-02,-0.0695703
2.282e-02,-0.160391
2.285e-02,-0.160391
2.288e-02,-0.0705469
2.291e-02,-0.0705469
2.294e-02,0.129375
2.298e-02,0.129375
2.301e-02,0.225039
2.304e-02,0.225039
2.307e-02,0.0790234
2.310e-02,0.0790234
2.314e-02,-0.180781
2.317e-02,-0.180781
2.320e-02,-0.284336
2.323e-02,-0.284336
2.326e-02,-0.170352
2.330e-02,-0.170352
2.333e-02,-0.0133594
2.336e-02,-0.0133594
2.339e-02,0.0826172
2.342e-02,0.0826172
2.346e-02,0.0751563
2.349e-02,0.0751563
2.352e-02,0.0397656
2.355e-02,0.0397656
2.358e-02,0.0691406
2.362e-02,0.0691406
2.365e-02,0.174922
2.368e-02,0.174922
2.371e-02,0.199336
2.374e-02,0.199336
2.378e-02,0.0129297
2.381e-02,0.0129297
2.384e-02,-0.216445
2.387e-02,-0.216445
2.390e-02,-0.250859
2.394e-02,-0.250859
2.397e-02,-0.0973828
2.400e-02,-0.0973828
2.403e-02,0.0827734
2.406e-02,0.0827734
2.410e-02,0.250078
2.413e-02,0.250078
2.416e-02,0.305625
2.419e-02,0.305625
2.422e-02,0.0796484
2.426e-02,0.0796484
2.429e-02,-0.26832
2.432e-02,-0.26832
2.435e-02,-0.408828
2.438e-02,-0.408828
2.442e-02,-0.34125
2.445e-02,-0.34125
2.448e-02,-0.240352
2.451e-02,-0.240352
2.454e-02,-0.00742188
2.458e-02,-0.00742188
2.461e-02,0.259492
2.464e-02,0.259492
2.467e-02,0.266211
2.470e-02,0.266211
2.474e-02,-0.03375
2.477e-02,-0.03375
2.480e-02,-0.35457
2.483e-02,-0.35457
2.486e-02,-0.330313
2.490e-02,-0.330313
2.493e-02,0.0868359
2.496e-02,0.0868359
2.499e-02,0.479609
2.502e-02,0.479609
2.506e-02,0.433672
2.509e-02,0.433672
2.512e-02,0.122461
2.515e-02,0.122461
2.518e-02,-0.0331641
2.522e-02,-0.0331641
2.525e-02,0.00738281
2.528e-02,0.00738281
2.531e-02,0.0876953
2.534e-02,0.0876953
2.538e-02,0.0927344
2.541e-02,0.0927344
2.544e-02,-0.0034375
2.547e-02,-0.0034375
2.550e-02,-0.113281
2.554e-02,-0.113281
2.557e-02,-0.102891
2.560e-02,-0.102891
2.563e-02,0.0312109
2.566e-02,0.0312109
2.570e-02,0.159727
2.573e-02,0.159727
2.576e-02,0.129023
2.579e-02,0.129023
2.582e-02,-0.0593359
2.586e-02,-0.0593359
2.589e-02,-0.206563
2.592e-02,-0.206563
2.595e-02,-0.136953
2.598e-02,-0.136953
2.602e-02,0.104063
2.605e-02,0.104063
2.608e-02,0.29043
2.611e-02,0.29043
2.614e-02,0.183125
2.618e-02,0.183125
2.621e-02,-0.152109
2.624e-02,-0.152109
2.627e-02,-0.38418
2.630e-02,-0.38418
2.634e-02,-0.360313
2.637e-02,-0.360313
2.640e-02,-0.270859
2.643e-02,-0.270859
2.646e-02,-0.121914
2.650e-02,-0.121914
2.653e-02,0.139102
2.656e-02,0.139102
2.659e-02,0.280117
2.662e-02,0.280117
2.666e-02,0.117734
2.669e-02,0.117734
2.672e-02,-0.219102
2.675e-02,-0.219102
2.678e-02,-0.3625
2.682e-02,-0.3625
2.685e-02,-0.110273
2.688e-02,-0.110273
2.691e-02,0.326367
2.694e-02,0.326367
2.698e-02,0.468945
2.701e-02,0.468945
2.704e-02,0.220234
2.707e-02,0.220234
2.710e-02,-0.0705859
2.714e-02,-0.0705859
2.717e-02,-0.209883
2.720e-02,-0.209883
2.723e-02,-0.26043
2.726e-02,-0.26043
2.730e-02,-0.280039
2.733e-02,-0.280039
2.736e-02,-0.0873438
2.739e-02,-0.0873438
2.742e-02,0.229766
2.746e-02,0.229766
2.749e-02,0.338281
2.752e-02,0.338281
2.755e-02,0.0992969
2.758e-02,0.0992969
2.762e-02,-0.278086
2.765e-02,-0.278086
2.768e-02,-0.438633
2.771e-02,-0.438633
2.774e-02,-0.132266
2.778e-02,-0.132266
2.781e-02,0.390117
2.784e-02,0.390117
2.787e-02,0.566133
2.790e-02,0.566133
2.794e-02,0.289375
2.797e-02,0.289375
2.800e-02,0.029375
2.803e-02,0.029375
2.806e-02,-0.0841016
2.810e-02,-0.0841016
2.813e-02,-0.0752344
2.816e-02,-0.0752344
2.819e-02,0.0319531
2.822e-02,0.0319531
2.826e-02,0.12832
2.829e-02,0.12832
2.832e-02,0.0942578
2.835e-02,0.0942578
2.838e-02,-0.0542969
2.842e-02,-0.0542969
2.845e-02,-0.159766
2.848e-02,-0.159766
2.851e-02,-0.0911719
2.854e-02,-0.0911719
2.858e-02,0.108125
2.861e-02,0.108125
2.864e-02,0.225117
2.867e-02,0.225117
2.870e-02,0.102148
2.874e-02,0.102148
2.877e-02,-0.161563
2.880e-02,-0.161563
2.883e-02,-0.289375
2.886e-02,-0.289375
2.890e-02,-0.192305
2.893e-02,-0.192305
2.896e-02,-0.0362109
2.899e-02,-0.0362109
2.902e-02,0.0703125
2.906e-02,0.0703125
2.909e-02,0.0686719
2.912e-02,0.0686719
2.915e-02,-0.00722656
2.918e-02,-0.00722656
2.922e-02,-0.080625
2.925e-02,-0.080625
2.928e-02,-0.184336
2.931e-02,-0.184336
2.934e-02,-0.298242
2.938e-02,-0.298242
2.941e-02,-0.177266
2.944e-02,-0.177266
2.947e-02,0.160234
2.950e-02,0.160234
2.954e-02,0.375781
2.957e-02,0.375781
2.960e-02,0.220156
2.963e-02,0.220156
2.966e-02,-0.127578
2.970e-02,-0.127578
2.973e-02,-0.43418
2.976e-02,-0.43418
2.979e-02,-0.366719
2.982e-02,-0.366719
2.986e-02,0.12875
2.989e-02,0.12875
2.992e-02,0.568711
2.995e-02,0.568711
2.998e-02,0.491641
3.002e-02,0.491641
3.005e-02,0.155078
3.008e-02,0.155078
3.011e-02,-0.0575
3.014e-02,-0.0575
3.018e-02,-0.136758
3.021e-02,-0.136758
3.024e-02,-0.0496094
3.027e-02,-0.0496094
3.030e-02,0.118906
3.034e-02,0.118906
3.037e-02,0.184688
3.040e-02,0.184688
3.043e-02,0.0468359
3.046e-02,0.0468359
3.050e-02,-0.166719
3.053e-02,-0.166719
3.056e-02,-0.226055
3.059e-02,-0.226055
3.062e-02,-0.0619922
3.066e-02,-0.0619922
3.069e-02,0.193594
3.072e-02,0.193594
3.075e-02,0.322188
3.078e-02,0.322188
3.082e-02,0.118242
3.085e-02,0.118242
3.088e-02,-0.258047
3.091e-02,-0.258047
3.094e-02,-0.445781
3.098e-02,-0.445781
3.101e-02,-0.395977
3.104e-02,-0.395977
3.107e-02,-0.261563
3.110e-02,-0.261563
3.114e-02,0.0397656
3.117e-02,0.0397656
3.120e-02,0.330313
3.123e-02,0.330313
3.126e-02,0.301328
3.130e-02,0.301328
3.133e-02,-0.0178516
3.136e-02,-0.0178516
3.139e-02,-0.36918
3.142e-02,-0.36918
3.146e-02,-0.425156
3.149e-02,-0.425156
3.152e-02,-0.0129688
3.155e-02,-0.0129688
3.158e-02,0.495508
3.162e-02,0.495508
3.165e-02,0.554414
3.168e-02,0.554414
3.171e-02,0.22832
3.174e-02,0.22832
3.178e-02,-0.0139453
3.181e-02,-0.0139453
3.184e-02,-0.121992
3.187e-02,-0.121992
3.190e-02,-0.0790625
3.194e-02,-0.0790625
3.197e-02,0.0795313

