Model,TBS2074
Firmware Version,v1.25.03

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.0004
Sample Interval,3.2e-06
Filter Frequency,1e+08
Record Length,2000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,1
Label,
TIME,CH1
-2.528e-04,-2.27031
-2.496e-04,-2.27031
-2.464e-04,-2.2248
-2.432e-04,-2.2248
-2.400e-04,-2.1752
-2.368e-04,-2.1752
-2.336e-04,-2.12695
-2.304e-04,-2.12695
-2.272e-04,-2.06875
-2.240e-04,-2.06875
-2.208e-04,-2.00957
-2.176e-04,-2.00957
-2.144e-04,-1.93027
-2.112e-04,-1.93027
-2.080e-04,-1.85215
-2.048e-04,-1.85215
-2.016e-04,-1.77422
-1.984e-04,-1.77422
-1.952e-04,-1.69805
-1.920e-04,-1.69805
-1.888e-04,-1.61035
-1.856e-04,-1.61035
-1.824e-04,-1.51895
-1.792e-04,-1.51895
-1.760e-04,-1.43477
-1.728e-04,-1.43477
